id,school_code,school_name,school_slug,theme_key,theme_title,llm_strength,final_strength,score_norm_0_1,evidence_urls_count,evidence_snippets_count,confidence_llm,confidence_evidence,confidence_final,cap_reason,guardrail_triggered,raw_hits,source,created_at
bc655f0b2d623866e8ef60e0d561e7f4e69d0bb4,3003,beatty-secondary-school,beatty-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,2,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:37:39+00
bc6c0be9e055a9327aec2e9522ba43d58f8c0816,7016,st-anthonys-canossian-secondary-school,st-anthonys-canossian-secondary-school,leadership,Leadership,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,15,llm,2025-09-07 03:19:20+00
bc765a8155109b43dcef9ea9ff18f8d6ae8769c9,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,5,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:27:01+00
bc9725f88c1bbe9227056e3ca149de2ed50a9b54,3201,ahmad-ibrahim-secondary-school,ahmad-ibrahim-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,13,llm,2025-09-07 02:58:00+00
bc990bbd59104369a54f8d92f6d1730ed9d3ac86,3607,seng-kang-secondary-school,seng-kang-secondary-school,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:09:49+00
bcc1a4a57985eeb7f3f2dcccd9d86249b8307764,3076,meridian-secondary-school,meridian-secondary-school,leadership,Leadership,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,10,llm,2025-09-07 02:56:10+00
bcf75dfdefd609b3db708ac1d80bfbc09ca3d580,3304,swiss-cottage-secondary-school,swiss-cottage-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:05:36+00
bd25d6b68acf2c66ecebae766e5188cf4a81d1e9,3607,seng-kang-secondary-school,seng-kang-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:09:46+00
bd3f42499125ff49af613ec158a70a54edba32e2,3006,gan-eng-seng-school,gan-eng-seng-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:39:55+00
bdab091195f8bb1f1c60a865ff34a77519b8ee4a,3619,kent-ridge-secondary-school,kent-ridge-secondary-school,faith_based_character,Faith-based Character,4.0,0.0,0.0,7,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:14:13+00
bdbaf3228e349e9af0cc0625b447e528d41419b8,3055,chua-chu-kang-secondary-school,chua-chu-kang-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:50:21+00
bddce224ce1ca0b2c9c3e3f4ae163014cefcb462,3623,evergreen-secondary-school,evergreen-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:15:57+00
be02b25cfb4789aa5da221b4aa90f48b404f1644,3103,river-valley-high-school-secondary,river-valley-high-school-secondary,service_care,Service/Care,4.5,4.5,0.9,5,3,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,20,llm,2025-09-07 02:57:20+00
be3ee1df35a88675cb279ef2f8bd1af7a0e33204,3029,clementi-town-secondary-school,clementi-town-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:44:52+00
be69644c1a7b5512fcd679805f94e926e38b886d,3041,woodlands-secondary-school,woodlands-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,31,llm,2025-09-07 02:46:26+00
be81609e56d97cfcc6a87aacb0681b52eabf7835,7001,anglochinese-school-independent-secondary,anglochinese-school-independent-secondary,service_care,Service/Care,4.5,4.5,0.9,6,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,52,llm,2025-09-07 03:16:01+00
be890b4c9f672cb7f0614af1e8db15649eea839b,3053,springfield-secondary-school,springfield-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:50:04+00
beebe4ca2e70c09fb1ce0388538ff0244b98d20f,3010,serangoon-secondary-school,serangoon-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:41:20+00
bef542ba58095aab77c43a06a19e0b67256ed58f,3041,woodlands-secondary-school,woodlands-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:46:46+00
bf0bfaa78972f117e780c0b3a20b3a4b920bf1e9,3021,bendemeer-secondary-school,bendemeer-secondary-school,excellence,Excellence,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:43:35+00
bf285f56f628d0ec748f8894ebef4dd02702545e,3045,yishun-town-secondary-school,yishun-town-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:47:44+00
bf30bff19c919f069ec720d9a7edd2b9c2199dff,3061,peirce-secondary-school,peirce-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:51:17+00
bf55fc6423e24e7daffaf19a8dad983a17853e8e,3003,beatty-secondary-school,beatty-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:37:41+00
bf5ca2221638a44919994253a77bdaf862ec8dc8,7001,anglochinese-school-independent-secondary,anglochinese-school-independent-secondary,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,6,2,0.85,1.0,0.85,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:16:21+00
bf6a9dc585ac789eec62b219bde77f5fecbf3cef,3031,mayflower-secondary-school,mayflower-secondary-school,leadership,Leadership,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:45:24+00
bf8ec0df2716f5fcf89c6656bb505365c5ad5426,7014,singapore-chinese-girls-school,singapore-chinese-girls-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:18:29+00
bfa09aa0dcab4b3c41cac5e7b2c5ba2125a59900,3238,guangyang-secondary-school,guangyang-secondary-school,service_care,Service/Care,4.5,4.5,0.9,2,3,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:04:10+00
bfc47e3691be85d57a4e27e1a077bb501c99592e,3203,bukit-merah-secondary-school,bukit-merah-secondary-school,leadership,Leadership,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:58:41+00
bfd847b65137aa9742927c90592eeac433942a7e,7014,singapore-chinese-girls-school,singapore-chinese-girls-school,leadership,Leadership,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,23,llm,2025-09-07 03:18:30+00
bfdfa83d5ccd16fa76787519fd3a3961bebb99e7,7308,presbyterian-high-school,presbyterian-high-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 03:28:46+00
bfe9e8364b2a6778ac32db6c0fb1c8ba4c30baad,3238,guangyang-secondary-school,guangyang-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:04:26+00
c02b215102a2b6594c7ea6ebf575b417149dd358,3605,orchid-park-secondary-school,orchid-park-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:09:07+00
c0405bd509ce3332379167debfb57fd0b9407b80,3077,loyang-view-secondary-school,loyang-view-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.5,0.9,6,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:56:45+00
c052ff9b814f111582e469ce3594768ad315a16d,3014,victoria-school,victoria-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 02:42:24+00
c074919fe1612c3c90d518c09f0955aafa1c66c8,3027,bedok-south-secondary-school,bedok-south-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:44:27+00
c0a46132e2e983697c4e622f1b7952bedeb0ad94,3019,yuhua-secondary-school,yuhua-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,6,llm,2025-09-07 02:43:07+00
c0a844056e64648e3bb9fa0f02face37a27f8c5f,3211,jurong-secondary-school,jurong-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:00:04+00
c0bb20882bb3ec66339f1898b67fabde9e375f6f,7004,chij-secondary-toa-payoh,chij-secondary-toa-payoh,leadership,Leadership,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:16:58+00
c0c4a9006f425dcc3e10ef05c30c5c021f9d62fe,3609,east-spring-secondary-school,east-spring-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:10:44+00
c0e7eee4ce6669fa23856df28056709ff50d0bf2,3223,yuan-ching-secondary-school,yuan-ching-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:01:45+00
c0f4f4743f7be125a068e838c13ae30ff7ba4457,3063,jurongville-secondary-school,jurongville-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,5,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:51:46+00
c0f65ea15b9fcc56cc6fe2e5d62df3565cd18e01,3228,deyi-secondary-school,deyi-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,4.5,0.9,2,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 03:03:12+00
c0f8ec1a7aeb7a29a33592c96b8de5faba1e2b63,3075,edgefield-secondary-school,edgefield-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:55:50+00
c1010a7204d69c880152de2a54e47d981cb8f529,3509,serangoon-garden-secondary-school,serangoon-garden-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,3,1,0.8,0.75,0.4,no faith signals found,true,1,llm,2025-09-07 03:07:48+00
c10fd74be865258ae6c95ee75f790e9b12466a09,3056,damai-secondary-school,damai-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:50:33+00
c11b853e58a380f820d9469541b00819db45a11f,3402,changkat-changi-secondary-school,changkat-changi-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,28,llm,2025-09-07 03:06:29+00
c13fa1691103a43bec8bb743bf0740908276d77a,3053,springfield-secondary-school,springfield-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:50:08+00
c14385e4633b30c829b9e0f663500d92e5b8afb6,3013,tanjong-katong-girls-school,tanjong-katong-girls-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:42:10+00
c157dde3ab29889dbd331d828bf61f5fe235265b,3611,unity-secondary-school,unity-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:11:06+00
c158f64218d8c7729f1560647640fef0ae3fe774,7011,montfort-secondary-school,montfort-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 03:18:23+00
c17351cf1314c79929f3be2bca623aed5c55664e,3614,fuhua-secondary-school,fuhua-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:12:22+00
c1a278610f7148874d483cdf65f5cd789ebcac13,7027,yuying-secondary-school,yuying-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:23:00+00
c1a6bf7f60b3c388f06f49f4fa11ff0aa545b14c,3069,bedok-green-secondary-school,bedok-green-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,2,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:53:35+00
c1a9a682346a6693bdbd77d6cd86fba249917086,7032,anglochinese-school-barker-road,anglochinese-school-barker-road,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:24:30+00
c1d420a4e77aa001ccb302718797d6b567944ceb,3620,westwood-secondary-school,westwood-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:14:42+00
c1db1f40722358366045999d7d867802de21db4a,3027,bedok-south-secondary-school,bedok-south-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 02:44:13+00
c1fef9fd6861a1195d74bab08fe687fa578b1972,3045,yishun-town-secondary-school,yishun-town-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:47:47+00
c21360c28f3ab72d50bb95bc35d343d6904efb99,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:26:59+00
c2172b3754054bc7632705111efb6c1e1f48c1a9,3612,northbrooks-secondary-school,northbrooks-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,4.0,0.8,4,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:11:36+00
c24ed9fa48e22cba08f6305eb7d20520c4a8af69,7102,catholic-high-school-secondary,catholic-high-school-secondary,holistic_development,Holistic Development,4.5,4.5,0.9,6,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:25:33+00
c2542a253d64147d79bb91fc277fd7578ab8e5fb,3040,bukit-view-secondary-school,bukit-view-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:46:14+00
c261c02623dc78437268271487d6f7ae8f0d15bf,7030,methodist-girls-school-secondary,methodist-girls-school-secondary,holistic_development,Holistic Development,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:24:03+00
c27c9a8f93e160f73f8832381f8a290dc8a88aa3,7108,holy-innocents-high-school,holy-innocents-high-school,innovation_pioneering,Innovation / Pioneering,4.5,4.0,0.8,7,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:26:35+00
c2aa6c6391c142541d235cf8c432886167866113,3605,orchid-park-secondary-school,orchid-park-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,8,llm,2025-09-07 03:09:00+00
c2c678414cef3e3854703b18396f11acf92b0412,7026,paya-lebar-methodist-girls-school-secondary,paya-lebar-methodist-girls-school-secondary,responsibility_accountability,Responsibility/Accountability,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:22:29+00
c2fa485ac3edc827ce75c20c8ed75ba285508737,3609,east-spring-secondary-school,east-spring-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:10:58+00
c301034a3349f3ff90a13aafac19ec8754807676,3614,fuhua-secondary-school,fuhua-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:12:30+00
c30819b1f6bcfe7e9d80ce9080af43dea3d899f2,7112,nan-chiau-high-school,nan-chiau-high-school,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:27:26+00
c3114383a9f16a5a8671a0452b76c87c2602b43c,7307,manjusri-secondary-school,manjusri-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:28:25+00
c3230ea755bad87f19c998689cff2c820f696d3d,7030,methodist-girls-school-secondary,methodist-girls-school-secondary,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:24:05+00
c375f4a2b47e43a4d9a10fe876d46a243808a5b3,7025,christ-church-secondary-school,christ-church-secondary-school,faith_based_character,Faith-based Character,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:22:02+00
c37980e2c129e1b39a11d7c45f53d4a52057087a,3614,fuhua-secondary-school,fuhua-secondary-school,faith_based_character,Faith-based Character,2.5,0.0,0.0,3,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:12:24+00
c38ba3d8159f896b7a51fdd64b95876313ef831a,3615,marsiling-secondary-school,marsiling-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,4,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:12:46+00
c39a82968b895d45fc7b0a81fcef6da642cfd1e4,3613,pasir-ris-crest-secondary-school,pasir-ris-crest-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:12:08+00
c3a4e39de24580a646fb8ec4fd778392eef69b71,3226,hua-yi-secondary-school,hua-yi-secondary-school,excellence,Excellence,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:02:39+00
c3b9d482787b0ea7d9a66ca33665a9b2aa4b3ba2,3238,guangyang-secondary-school,guangyang-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,2,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:04:19+00
c3ce69040cdac91dfdac45c7792996264428ec0d,3239,riverside-secondary-school,riverside-secondary-school,leadership,Leadership,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,16,llm,2025-09-07 03:04:40+00
c3db7e8b670e67002def605738bc3325030cb97b,3047,nan-hua-high-school,nan-hua-high-school,people_centred_respect,People-centred Respect,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:48:27+00
c3f9a838cd13f7e714627201fd5888daca8d501e,3067,west-spring-secondary-school,west-spring-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,17,llm,2025-09-07 02:52:41+00
c41a031f5032fc8e70e041120d7acf493ac00d74,3235,pasir-ris-secondary-school,pasir-ris-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:04:03+00
c44d9be233490ce38be7580f102b49dbc54988d7,3009,raffles-institution-secondary,raffles-institution-secondary,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:41:00+00
c451c4937efdea343328ef65b28b6e871ae66b9b,3069,bedok-green-secondary-school,bedok-green-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:53:48+00
c46a16de853a7e040afebfe426681aa6d59a60a9,3047,nan-hua-high-school,nan-hua-high-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,12,llm,2025-09-07 02:48:21+00
c4e1e37db1981ccaaf6bbc7d071475925df949e4,7031,hai-sing-catholic-school,hai-sing-catholic-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,4,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:24:21+00
c4e8485f7cfb6c872b949d4d125dd20b0362f495,7030,methodist-girls-school-secondary,methodist-girls-school-secondary,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:23:59+00
c4f118e3af030f850a8bae400f4bb08d0bfb18e4,3020,yishun-secondary-school,yishun-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,4,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 02:43:21+00
c4f4f288bc5a7169b58412792990b5f2e9251fc9,3073,pei-hwa-secondary-school,pei-hwa-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,4,llm,2025-09-07 02:55:16+00
c4f784a4101e309a1bfde2e88af57e36b1b42d1d,3021,bendemeer-secondary-school,bendemeer-secondary-school,leadership,Leadership,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:43:38+00
c5101874d525c2dbb5548df0b770fc928285328c,7031,hai-sing-catholic-school,hai-sing-catholic-school,responsibility_accountability,Responsibility/Accountability,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:24:18+00
c519ad00b064128515603cfd6158f2007a2ffe74,3056,damai-secondary-school,damai-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:50:42+00
c5328fb6e0e31053cbe5a6b38afe7453916faf27,7104,chung-cheng-high-school-main,chung-cheng-high-school-main,faith_based_character,Faith-based Character,3.5,0.0,0.0,4,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:25:43+00
c5751de7ac07a9c123b3244f0a83a43e3d337f4e,7118,chij-st-nicholas-girls-school-secondary,chij-st-nicholas-girls-school-secondary,excellence,Excellence,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:27:59+00
c5d6cd5cdb402b407e34c6f9631d8b84f5390a17,7014,singapore-chinese-girls-school,singapore-chinese-girls-school,excellence,Excellence,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 03:18:27+00
c615d1af3626fa942f08c0ac168a9a5dd65cecf3,3608,junyuan-secondary-school,junyuan-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,30,llm,2025-09-07 03:10:07+00
c64a67fbbd353509d0fb873d3457ca29f0846726,7023,chij-st-theresas-convent,chij-st-theresas-convent,people_centred_respect,People-centred Respect,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:21:42+00
c65791883b84cd44d8946cce7ef569b0039be774,3027,bedok-south-secondary-school,bedok-south-secondary-school,leadership,Leadership,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:44:17+00
c693e1cf1b0ce837342dcd6de0b817999ead0c44,3238,guangyang-secondary-school,guangyang-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:04:22+00
c69b6bfbb74d1b4f2d118a39a6a8fc814de73c89,3068,jurong-west-secondary-school,jurong-west-secondary-school,people_centred_respect,People-centred Respect,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:53:17+00
c69e50685efbea645eca74a80af75c15bfbc6a5b,3211,jurong-secondary-school,jurong-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:59:59+00
c6acd76852fbf96ad6b3cc64b09179c68a3e37b2,701,national-junior-college-secondary,national-junior-college-secondary,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:36:06+00
c6b0672423363761a6c1c20ee22bedb4f26df06f,3239,riverside-secondary-school,riverside-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:04:43+00
c6bef02f240f55327b3d326b25175ac9906843e1,3619,kent-ridge-secondary-school,kent-ridge-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,7,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,12,llm,2025-09-07 03:14:16+00
